,Category,Category FR,Cluster,Cluster FR,Count,Link,Original,Product,Source,Weight
472,Cosmetics,Cosmetics,col hard candy marilyn monroe collection 395443774,col hard candy marilyn monroe collection 395443774,3.0,https://i5.walmartimages.com/asr/e16be5cc-174d-4a29-8130-c76ac117c259_1.50f83759e273717c283cdd1c05e94d93.png?odnHeight=200&odnWidth=200&odnBg=ffffff,Col Hard Candy Marilyn Monroe Collection 395443774,col hard candy marilyn monroe collection 395443774,walmart,1
473,Cosmetics,Cosmetics,cosmetic kit spooky,cosmetic kit spooky,3.0,https://i.etsystatic.com/18226470/d/il/ec896f/2266897823/il_340x270.2266897823_6u65.jpg?version=0,Cosmetic Kit Spooky,cosmetic kit spooky,etsy,1
506,Cooking Stools,Cooking Stools,matcha powder tea,matcha powder tea,456.0,https://www.ecommerceceo.com/wp-content/uploads/2016/03/Matcha-Powder-and-Tea.jpg,Matcha Powder/Tea,tea matcha,Trendy,1
508,Cooking Stools,Cooking Stools,green powder,green powder,228.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/green-powder-277x300.jpg,Green Powder,green powder,Trendy,1
505,Cooking Stools,Cooking Stools,bear claw,bear claw,152.0,https://www.cloudways.com/blog/wp-content/uploads/image5-165-300x298.png,Bear Claws,bear claw,Trendy,1
496,Cooking Stools,Cooking Stools,cooking set kitchen utensil,cooking set kitchen utensil,72.0,https://m.media-amazon.com/images/I/81zcvMgUNYL._AC_UL320_ML3_.jpg,Cooking Set Kitchen Utensil,cooking kitchen,amazon,1
495,Cooking Stools,Cooking Stools,pad heating cooling huggable,pad heating cooling huggable,40.0,https://s7d5.scene7.com/is/image/UrbanOutfitters/53232237_072_b?$medium$=&fit=hfit&fmt=webp&hei=523&qlt=80&wid=349 ,Pad Heating Cooling Huggable,pad heating cooling huggable,urban,1
498,Cooking Stools,Cooking Stools,coffee dark roast pad,coffee dark roast pad,20.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwc86013b9/product/17100022_01_001_02.jpg?sw=245&sh=279&sm=fit,Coffee Dark Roast Pad,coffee dark roast pad,hema,1
499,Cooking Stools,Cooking Stools,bar cover grill holland,bar cover grill holland,18.0,https://i5.walmartimages.com/asr/f1bd029e-f52f-499a-bc58-45dcaed505e3_1.b2c73794836d171446073e0054bc02c2.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Bar Cover Grill Holland,bar cover grill holland,walmart,1
500,Cooking Stools,Cooking Stools,chocolate egg milk sprinkle,chocolate egg milk sprinkle,14.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw5174758f/product/26510001_01_001_01.jpg?sw=245&sh=279&sm=fit,Chocolate Egg Milk Sprinkle,chocolate egg milk sprinkle,hema,1
501,Cooking Stools,Cooking Stools,cm pan cooking saucepan,cm pan cooking saucepan,12.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw0f83c0e9/product/80161018_01_001_01.jpg?sw=245&sh=279&sm=fit,Cm Pan Cooking Saucepan,cm pan cooking saucepan,hema,1
502,Cooking Stools,Cooking Stools,pink mirror dryer make,pink mirror dryer make,9.0,https://i5.walmartimages.com/asr/87a5e637-80d5-45d9-9031-da4ee144981e_1.badf14def6450b76c8f1d7cd715fa4ef.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Pink Mirror Dryer Make,pink mirror dryer make,walmart,1
503,Cooking Stools,Cooking Stools,crisp cooked hand,crisp cooked hand,8.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw243c9287/product/10661123_01_001_01.jpg?sw=245&sh=279&sm=fit,Crisp Cooked Hand,crisp cooked hand,hema,1
504,Cooking Stools,Cooking Stools,coffee regular filter,coffee regular filter,6.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw3099d64f/product/17100021_01_001_02.jpg?sw=245&sh=279&sm=fit,Coffee Regular Filter,coffee regular filter,hema,1
521,Cooking Accessories,Cooking Accessories,mini waffle maker,mini waffle maker,228.0,"https://slimages.macysassets.com/is/image/MCY/products/2/optimized/15721972_fpx.tif?op_sharpen=1&wid=500&hei=613&fit=fit,1&$filtersm$",Mini Waffle Maker,mini waffle maker,Trendy,1
522,Cooking Accessories,Cooking Accessories,muffin pan,muffin pan,228.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/muffin-pan.jpg,Muffin Pan,muffin pan,Trendy,1
520,Cooking Accessories,Cooking Accessories,bear claw,bear claw,152.0,https://www.cloudways.com/blog/wp-content/uploads/image5-165-300x298.png,Bear Claws,bear claw,Trendy,1
509,Cooking Accessories,Cooking Accessories,cooking accessor kitchen baking,cooking accessor kitchen baking,96.0,https://s.alicdn.com/@sc01/kf/H98dfc59a2ecf4b91b606940d1d01c8dcM.jpg_300x300.jpg,Cooking Accessor Kitchen Baking,cooking accessor kitchen baking,alibaba,1
519,Cooking Accessories,Cooking Accessories,home ice cream maker,home ice cream maker,76.0,https://www.cloudways.com/blog/wp-content/uploads/Home-Ice-Cream-Makers.jpg,Home Ice Cream Makers,home ice cream maker,Trendy,1
510,Cooking Accessories,Cooking Accessories,pack 2 coaster,pack 2 coaster,14.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwe2b46b97/product/80810222_01_001_01.jpg?sw=245&sh=279&sm=fit,Pack 2 Coaster,pack 2 coaster,hema,1
511,Cooking Accessories,Cooking Accessories,mix baking bread,mix baking bread,11.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwab99a146/product/10260080_01_001_01.jpg?sw=245&sh=279&sm=fit,Mix Baking Bread,mix baking bread,hema,1
512,Cooking Accessories,Cooking Accessories,large whisk,large whisk,9.0,https://i.etsystatic.com/7617272/d/il/ddaa02/1447491648/il_340x270.1447491648_hk4m.jpg?version=0,Large Whisk,large whisk,etsy,1
516,Cooking Accessories,Cooking Accessories,chocolate sprinkle,chocolate sprinkle,8.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw5174758f/product/26510001_01_001_01.jpg?sw=245&sh=279&sm=fit,Chocolate Sprinkle,chocolate sprinkle,hema,1
513,Cooking Accessories,Cooking Accessories,grinder tobacco herb chocolate,grinder tobacco herb chocolate,6.0,https://i.etsystatic.com/12790218/d/il/caad7b/1390781459/il_340x270.1390781459_ifuu.jpg?version=0,Grinder Tobacco Herb Chocolate,grinder tobacco herb chocolate,etsy,1
514,Cooking Accessories,Cooking Accessories,grade cooking stick non,grade cooking stick non,6.0,https://i.etsystatic.com/18105901/d/il/d8af53/1566155924/il_340x270.1566155924_hhkj.jpg?version=0,Grade Cooking Stick Non,grade cooking stick non,etsy,1
515,Cooking Accessories,Cooking Accessories,camping cooking equipment bushcraft,camping cooking equipment bushcraft,4.0,https://i.etsystatic.com/15545177/c/812/645/211/17/il/f90cde/2139919606/il_340x270.2139919606_stk6.jpg,Camping Cooking Equipment Bushcraft,camping cooking equipment bushcraft,etsy,1
517,Cooking Accessories,Cooking Accessories,high cm gla lid,high cm gla lid,4.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw5337f9fb/product/25810046_01_001_01.jpg?sw=245&sh=279&sm=fit,High Cm Glas Lid,high cm gla lid,hema,1
518,Cooking Accessories,Cooking Accessories,brush,brush,4.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw982b49da/product/80810006_01_001_01.jpg?sw=245&sh=279&sm=fit,Brush,brush,hema,1
533,Comfort And Fahion,Comfort And Fahion,bohemian earring,bohemian earring,228.0,https://www.cloudways.com/blog/wp-content/uploads/Bohemian-Earrings.jpg,Bohemian Earrings,bohemian earring,Trendy,1
542,Comfort And Fahion,Comfort And Fahion,waterproof pant,waterproof pant,228.0,https://www.cloudways.com/blog/wp-content/uploads/image1-240-300x295.png,Waterproof Pants,waterproof shoe,Trendy,1
535,Comfort And Fahion,Comfort And Fahion,breathable mesh running shoe,breathable mesh running shoe,152.0,https://www.cloudways.com/blog/wp-content/uploads/Breathable-Mesh-Running-Shoes.jpg,Breathable Mesh Running Shoes,shoe mesh,Trendy,1
537,Comfort And Fahion,Comfort And Fahion,pocket scarve,pocket scarve,152.0,https://www.cloudways.com/blog/wp-content/uploads/image7-129-297x300.png,Pocket Scarves,pocket,Trendy,1
541,Comfort And Fahion,Comfort And Fahion,touch screen glove,touch screen glove,152.0,https://www.cloudways.com/blog/wp-content/uploads/image4-189-288x300.png,Touch Screen Gloves,touch screen glove,Trendy,1
546,Comfort And Fahion,Comfort And Fahion,shapewear,shapewear,152.0,//cdn.shopify.com/s/files/1/0070/7032/files/2-shapewear-product.png?format=webp&v=1544031929,Shapewear,shapewear,Trendy,1
547,Comfort And Fahion,Comfort And Fahion,plaid hoodie,plaid hoodie,152.0,//cdn.shopify.com/s/files/1/0070/7032/files/trending-products-plaid-hoodie.jpg?v=1582322627,Plaid Hoodie,plaid hoodie,Trendy,1
549,Comfort And Fahion,Comfort And Fahion,minimalist watche,minimalist watche,152.0,https://www.ecommerceceo.com/wp-content/uploads/2016/03/Sell-Watches-Online.jpg,Minimalist Watches,minimalist watche,Trendy,1
551,Comfort And Fahion,Comfort And Fahion,enamel pin,enamel pin,152.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/Enamel-Custom-Pins.jpg,Enamel Pins,enamel pin,Trendy,1
553,Comfort And Fahion,Comfort And Fahion,compression sock,compression sock,152.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/compression-socks.jpg,Compression Socks,compression sock,Trendy,1
555,Comfort And Fahion,Comfort And Fahion,hooded raincoat,hooded raincoat,152.0,https://www.cloudways.com/blog/wp-content/uploads/image6-152-298x300.png,Hooded Raincoats,hooded raincoat,Trendy,1
534,Comfort And Fahion,Comfort And Fahion,one piece swimsuit,one piece swimsuit,76.0,https://www.cloudways.com/blog/wp-content/uploads/One-Piece-Swimsuit.jpg,One Piece Swimsuit,one piece swimsuit,Trendy,1
539,Comfort And Fahion,Comfort And Fahion,winter coat,winter coat,76.0,https://www.cloudways.com/blog/wp-content/uploads/image8-125-300x293.png,Winter Coats,winter coat,Trendy,1
540,Comfort And Fahion,Comfort And Fahion,shoe dryer,shoe dryer,76.0,https://www.cloudways.com/blog/wp-content/uploads/image10-127-300x297.png,Shoe Dryer,shoe dryer,Trendy,1
545,Comfort And Fahion,Comfort And Fahion,gilet jacket,gilet jacket,76.0,https://www.cloudways.com/blog/wp-content/uploads/image12-85-300x287.png,Gilet Jackets,gilet jacket,Trendy,1
548,Comfort And Fahion,Comfort And Fahion,athleisure,athleisure,76.0,//cdn.shopify.com/s/files/1/0070/7032/files/6-athleisure-product.png?format=webp&v=1544032331,Athleisure,athleisure,Trendy,1
550,Comfort And Fahion,Comfort And Fahion,photo necklace,photo necklace,76.0,https://img.oberlo.com/?url=https://ae01.alicdn.com/kf/HTB14RqWLYvpK1RjSZFqq6AXUVXaC/lovty-Hip-Hop-Custom-Made-Photo-Medallions-Necklace-Pendant-With-4mm-Tennis-Chain-Cubic-Zircon-Gold.jpg,Photo Necklace,photo necklace,Trendy,1
552,Comfort And Fahion,Comfort And Fahion,pendant,pendant,76.0,https://qph.fs.quoracdn.net/main-qimg-281dcf3ff3c1c9aa0143e7df0a70582d,Pendant,pendant,Trendy,1
554,Comfort And Fahion,Comfort And Fahion,replacement band,replacement band,76.0,https://c1.neweggimages.com/ProductImage/ABMK_131249524779101647MEVHIc9ewl.jpg,Replacement Bands,replacement band,Trendy,1
523,Comfort And Fahion,Comfort And Fahion,sneaker ip fashion women,sneaker ip fashion women,31.0,https://i5.walmartimages.com/asr/ccc9d77c-ce05-4a20-a9ba-963fea433c28_1.952519531784ad9968d538a7b7ad7abf.jpeg?odnHeight=376&odnWidth=282&odnBg=ffffff,Sneaker Ip Fashion Women,women ip,walmart,1
527,Comfort And Fahion,Comfort And Fahion,comfort ring wedding fit,comfort ring wedding fit,16.0,https://i.etsystatic.com/20301997/d/il/ba898c/2055790170/il_340x270.2055790170_34xy.jpg?version=0,Comfort Ring Wedding Fit,wedding ring,etsy,1
526,Comfort And Fahion,Comfort And Fahion,comfort color shirt tee,comfort color shirt tee,11.0,https://i.etsystatic.com/17997621/c/1025/813/0/211/il/6ef841/1791054801/il_340x270.1791054801_lfy6.jpg,Comfort Color Shirt Tee,comfort color shirt tee,etsy,1
529,Comfort And Fahion,Comfort And Fahion,comfortable latex mattre foam,comfortable latex mattre foam,9.0,https://s.alicdn.com/@sc01/kf/HTB19FaoddLO8KJjSZFxq6yGEVXaA.jpg_300x300.jpg,Comfortable Latex Mattres Foam,comfortable latex mattre foam,alibaba,1
530,Comfort And Fahion,Comfort And Fahion,women two set,women two set,4.0,https://s.alicdn.com/@sc01/kf/Hd3d650da058143748fbd809480b922adq.jpg_300x300.jpg,Women Two Set,women two set,alibaba,1
531,Comfort And Fahion,Comfort And Fahion,30 comfort mousse tight,30 comfort mousse tight,4.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwddc0b92d/product/04042371_01_001_02.jpg?sw=245&sh=279&sm=fit,30 Comfort Mousse Tight,30 comfort mousse tight,hema,1
532,Comfort And Fahion,Comfort And Fahion,black 2019 square shape ballerina shoe woman,black 2019 square shape ballerina shoe woman,3.0,https://s.alicdn.com/@sc01/kf/HTB1AQxHaG67gK0jSZFHq6y9jVXak.jpg_300x300.jpg,Black 2019 Square Shape Ballerina Shoe Woman,black 2019 square shape ballerina shoe woman,alibaba,1
556,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,cocktail pick appetizer steel,cocktail pick appetizer steel,179.0,https://i.etsystatic.com/5451809/c/2122/1685/0/104/il/e7cbca/1611842609/il_340x270.1611842609_e4o0.jpg,Cocktail Pick Appetizer Steel,appetizer steel cocktail,etsy,1
558,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,bear party halloween theme,bear party halloween theme,8.0,https://i.etsystatic.com/7908890/c/2494/1983/191/85/il/38a6a2/2071010280/il_340x270.2071010280_mq9q.jpg,Bear Party Halloween Theme,bear party halloween theme,etsy,1
559,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,serving steel tong stainle,serving steel tong stainle,3.0,https://m.media-amazon.com/images/I/61YcaQC+p-L._AC_UL320_ML3_.jpg,Serving Steel Tong Stainles,serving steel tong stainle,amazon,1
560,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,drinking french iconic cocktail apéritif café tradition france 160 recipe,drinking french iconic cocktail apéritif café tradition france 160 recipe,3.0,https://s.alicdn.com/@sc01/kf/HTB1Xv95doz.BuNjt_j77600nFXan.png_300x300.png,Drinking French Iconic Cocktail Apéritif Café Tradition France 160 Recipe,drinking french iconic cocktail apéritif café tradition france 160 recipe,alibaba,1
561,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,egg pricker,egg pricker,2.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw84158a3c/product/80810239_01_001_01.jpg?sw=245&sh=279&sm=fit,Egg Pricker,egg pricker,hema,1
562,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,cake decoration,cake decoration,2.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw92e0c9df/product/14230139_01_001_01.jpg?sw=245&sh=279&sm=fit,Cake Decoration,cake decoration,hema,1
563,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,lifver 8 pack porcelain dip bowl mini bowl set ramekin white,lifver 8 pack porcelain dip bowl mini bowl set ramekin white,1.0,https://m.media-amazon.com/images/I/61VunKiprUL._AC_UL320_ML3_.jpg,Lifver 8 Pack Porcelain Dip Bowl Mini Bowl Set Ramekin White,lifver 8 pack porcelain dip bowl mini bowl set ramekin white,amazon,1
564,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,supreme houseware 5197 vintage wine cork resin cheese spreader set 4 brown,supreme houseware 5197 vintage wine cork resin cheese spreader set 4 brown,1.0,https://m.media-amazon.com/images/I/71Aasd5XhwL._AC_UL320_ML3_.jpg,Supreme Houseware 5197 Vintage Wine Cork Resin Cheese Spreader Set 4 Brown,supreme houseware 5197 vintage wine cork resin cheese spreader set 4 brown,amazon,1
565,Cocktail Appetizer Accessories,Cocktail Appetizer Accessories,royal 3 25 black plastic sword pick package 1000,royal 3 25 black plastic sword pick package 1000,1.0,https://m.media-amazon.com/images/I/61d+T7Ll7jL._AC_UL320_ML3_.jpg,Royal 3 25 Black Plastic Sword Pick Package 1000,royal 3 25 black plastic sword pick package 1000,amazon,1
580,Cleaning Accessories,Cleaning Accessories,car vacuum,car vacuum,152.0,https://i2.wp.com/www.vacuumsguide.com/wp-content/uploads/2015/02/Car-vacuum-cleaners.png?fit=2318%2C1608&ssl=1,Car Vacuum,vacuum,Trendy,1
583,Cleaning Accessories,Cleaning Accessories,mini usb electric vaccum cleaner,mini usb electric vaccum cleaner,152.0,https://www.cloudways.com/blog/wp-content/uploads/Mini-USB-Electric-Vaccum-Cleaner.jpg,Mini Usb Electric Vaccum Cleaner,mini usb electric vaccum cleaner,Trendy,1
587,Cleaning Accessories,Cleaning Accessories,jewelry cleaner,jewelry cleaner,152.0,https://santayana.com/wp-content/uploads/2017/03/2017-03-29-Santayana-1024x683.jpg,Jewelry Cleaner,jewelry cleaner,Trendy,1
588,Cleaning Accessories,Cleaning Accessories,cupboard hanger,cupboard hanger,152.0,https://alidropship.com/wp-content/uploads/2019/09/11-cupboard-hangers.png,Cupboard Hangers,cupboard hanger,Trendy,1
566,Cleaning Accessories,Cleaning Accessories,cleaning accessor cloth cleaner,cleaning accessor cloth cleaner,90.0,https://s.alicdn.com/@sc01/kf/HTB1xhaHKFXXXXXLaXXX760XFXXXa.png_300x300.png,Cleaning Accessor Cloth Cleaner,cleaning accessor cloth cleaner,alibaba,1
576,Cleaning Accessories,Cleaning Accessories,electric soldering iron gun,electric soldering iron gun,76.0,https://www.cloudways.com/blog/wp-content/uploads/Electric-Soldering-Iron-Gun.jpg,Electric Soldering Iron Gun,electric soldering iron gun,Trendy,1
577,Cleaning Accessories,Cleaning Accessories,pump wedge locksmith,pump wedge locksmith,76.0,https://www.cloudways.com/blog/wp-content/uploads/Pump-Wedge-Locksmith.jpg,Pump Wedge Locksmith,pump wedge locksmith,Trendy,1
578,Cleaning Accessories,Cleaning Accessories,spin scrubber,spin scrubber,76.0,https://img.oberlo.com/?url=https://ae01.alicdn.com/kf/Hba838fdc2f504002ad83f4437ffab4177/Electric-Spin-Scrubber-Turbo-Scrub-Cleaning-Brush-Cordless-Chargeable-Bathroom-Cleaner-with-Extension-Handle-Adaptive-Brush.jpg,Spin Scrubbers,spin scrubber,Trendy,1
579,Cleaning Accessories,Cleaning Accessories,car trash can,car trash can,76.0,https://img.oberlo.com/?url=https://ae01.alicdn.com/kf/HTB1.SCfvYArBKNjSZFLq6A_dVXaO/Car-Trash-Can-Organizer-Garbage-Holder-Automobiles-Storage-Bag-Accessories-Auto-Door-Seat-Back-Visor-Trash.jpg,Car Trash Cans,car trash can,Trendy,1
582,Cleaning Accessories,Cleaning Accessories,broom holder,broom holder,76.0,https://tshop.r10s.com/bec/cc0/bca2/a4ac/d044/b2fe/9fdc/1191e9ab170242ac110002.jpg,Broom Holder,broom holder,Trendy,1
584,Cleaning Accessories,Cleaning Accessories,cordles brushles impact wrench,cordles brushles impact wrench,76.0,https://www.cloudways.com/blog/wp-content/uploads/Cordless-Brushless-Impact-Wrench.png,Cordless Brushless Impact Wrench,cordles brushles impact wrench,Trendy,1
585,Cleaning Accessories,Cleaning Accessories,prostormer router trimmer mini,prostormer router trimmer mini,76.0,https://www.cloudways.com/blog/wp-content/uploads/Prostormer-Router-Trimmer-Mini.png,Prostormer Router Trimmer Mini,prostormer router trimmer mini,Trendy,1
586,Cleaning Accessories,Cleaning Accessories,instrument repair tool kit,instrument repair tool kit,76.0,https://www.cloudways.com/blog/wp-content/uploads/Instrument-Repair-Tool-Kit.png,Instrument Repair Tool Kit,instrument repair tool kit,Trendy,1
567,Cleaning Accessories,Cleaning Accessories,washable zero waste wipe,washable zero waste wipe,17.0,https://i.etsystatic.com/15828919/d/il/d4d442/1879966309/il_340x270.1879966309_5aqf.jpg?version=0,Washable Zero Waste Wipe,washable wipe zero waste,etsy,1
571,Cleaning Accessories,Cleaning Accessories,lightroom clean preset mobile,lightroom clean preset mobile,2.0,https://i.etsystatic.com/21689129/d/il/9ac253/2270657945/il_340x270.2270657945_9kap.jpg?version=0,Lightroom Clean Preset Mobile,lightroom clean preset mobile,etsy,1
572,Cleaning Accessories,Cleaning Accessories,toilet cleanline glove child,toilet cleanline glove child,2.0,https://i.etsystatic.com/18526103/c/2000/1589/0/282/il/b6537d/2142697905/il_340x270.2142697905_in3f.jpg,Toilet Cleanlines Glove Child,toilet cleanline glove child,etsy,1
573,Cleaning Accessories,Cleaning Accessories,chore planner sticker script functional planner sticker erin condren lp happy planer bujo passion planner,chore planner sticker script functional planner sticker erin condren lp happy planer bujo passion planner,1.0,https://i.etsystatic.com/22297613/d/il/7851b9/2204276112/il_340x270.2204276112_49zh.jpg?version=0,Chore Planner Sticker Script Functional Planner Sticker Erin Condren Lp Happy Planer Bujo Passion Planner,chore planner sticker script functional planner sticker erin condren lp happy planer bujo passion planner,etsy,1
574,Cleaning Accessories,Cleaning Accessories,ceramic car diffuser,ceramic car diffuser,1.0,https://i.etsystatic.com/18800637/c/3000/2374/0/344/il/2708bc/2234553069/il_340x270.2234553069_dz24.jpg,Ceramic Car Diffuser,ceramic car diffuser,etsy,1
575,Cleaning Accessories,Cleaning Accessories,25 protect finger lot new coiled finger cot protection handicraft,25 protect finger lot new coiled finger cot protection handicraft,1.0,https://i.etsystatic.com/7480497/d/il/99bbfd/1320571502/il_340x270.1320571502_e2xf.jpg?version=0,25 Protect Finger Lot New Coiled Finger Cot Protection Handicraft,25 protect finger lot new coiled finger cot protection handicraft,etsy,1
589,Children Room Decoration,Children Room Decoration,decoration room baby child,decoration room baby child,117.0,https://s.alicdn.com/@sc01/kf/Hc8f0c8b891ae4359b07c9f9ba809385cA.jpg_300x300.jpg,Decoration Room Baby Child,room wall decoration sticker,alibaba,1
594,Children Room Decoration,Children Room Decoration,children duvet cover bed,children duvet cover bed,13.0,https://i.etsystatic.com/20375785/c/1517/1206/538/220/il/d4f4e6/2235132773/il_340x270.2235132773_p6ye.jpg,Children Duvet Cover Bed,children duvet cover bed,etsy,1
595,Children Room Decoration,Children Room Decoration,bike,bike,1.0,https://i.etsystatic.com/18718429/c/2015/1602/439/198/il/7c3186/2197764392/il_340x270.2197764392_q2yb.jpg,Bike,bike,etsy,1
596,Children Room Decoration,Children Room Decoration,mountain wall decal night sky add,mountain wall decal night sky add,1.0,https://i.etsystatic.com/5683593/d/il/7dcfd8/2208342129/il_340x270.2208342129_3i3f.jpg?version=0,Mountain Wall Decal Night Sky Add,mountain wall decal night sky add,etsy,1
597,Children Room Decoration,Children Room Decoration,cushion white cloud customizable embroidery machine color choice,cushion white cloud customizable embroidery machine color choice,1.0,https://i.etsystatic.com/15493734/c/1200/953/0/5/il/2e2151/1964702466/il_340x270.1964702466_iihs.jpg,Cushion White Cloud Customizable Embroidery Machine Color Choice,cushion white cloud customizable embroidery machine color choice,etsy,1
598,Children Room Decoration,Children Room Decoration,cherry wood black white piano music jewlery box customized engraved wood miniature monogrammed baby piano holiday gift personalized,cherry wood black white piano music jewlery box customized engraved wood miniature monogrammed baby piano holiday gift personalized,1.0,https://i.etsystatic.com/8057725/d/il/7ac60b/634623894/il_340x270.634623894_4ptz.jpg?version=1,Cherry Wood Black White Piano Music Jewlery Box Customized Engraved Wood Miniature Monogrammed Baby Piano Holiday Gift Personalized,cherry wood black white piano music jewlery box customized engraved wood miniature monogrammed baby piano holiday gift personalized,etsy,1
610,Childcare,Childcare,front facing baby carrier,front facing baby carrier,684.0,https://www.cloudways.com/blog/wp-content/uploads/Front-Facing-Baby-Carrier.jpg,Front Facing Baby Carrier,baby carrier,Trendy,1
620,Childcare,Childcare,baby play mat,baby play mat,152.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/baby-play-mat.jpg,Baby Play Mat,baby play mat,Trendy,1
623,Childcare,Childcare,breast pump,breast pump,152.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/BREAST-PUMP.jpg,Breast Pump,breast pump,Trendy,1
624,Childcare,Childcare,baby nail trimmer,baby nail trimmer,152.0,https://cdn.shopify.com/s/files/1/0266/1541/4868/products/ecd75050166384dd8f7c0e9d8df2e34f.jpg?v=1577988704,Baby Nail Trimmer,baby nail trimmer,Trendy,1
609,Childcare,Childcare,child wrist leash walking harnes,child wrist leash walking harnes,76.0,https://www.cloudways.com/blog/wp-content/uploads/Child-Wrist-Leash-Walking-Harness.jpg,Child Wrist Leash Walking Harness,child wrist leash walking harnes,Trendy,1
619,Childcare,Childcare,car sit,car sit,76.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/car-sit.jpg,Car Sit,car sit,Trendy,1
621,Childcare,Childcare,baby bath tub,baby bath tub,76.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/baby-bath-tube.jpg,Baby Bath Tub,baby bath tub,Trendy,1
622,Childcare,Childcare,baby high chair,baby high chair,76.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/baby-high-chair.jpg,Baby High Chair,baby high chair,Trendy,1
599,Childcare,Childcare,childcare badge nurse midwife,childcare badge nurse midwife,40.0,https://s.alicdn.com/@sc01/kf/HTB1NHAhJXXXXXXxaXXXq6xXFXXXJ.jpg_300x300.jpg,Childcare Badge Nurse Midwife,childcare badge nurse midwife,alibaba,1
601,Childcare,Childcare,storage furniture childcare kid,storage furniture childcare kid,21.0,https://s.alicdn.com/@sc01/kf/HTB1kbuQc_Zmx1VjSZFGq6yx2XXaL.jpg_300x300.jpg,Storage Furniture Childcare Kid,childcare furniture kid,alibaba,1
600,Childcare,Childcare,childcare busine daycare preschool,childcare busine daycare preschool,7.0,https://i.etsystatic.com/19996938/d/il/f9e492/1940227101/il_340x270.1940227101_1a42.jpg?version=0,Childcare Busines Daycare Preschool,childcare busine daycare preschool,etsy,1
605,Childcare,Childcare,3 nursery animal set,3 nursery animal set,3.0,https://i.etsystatic.com/13343205/d/il/8407ee/1975020426/il_340x270.1975020426_11s8.jpg?version=0,3 Nursery Animal Set,3 nursery animal set,etsy,1
606,Childcare,Childcare,doudou fox flat,doudou fox flat,2.0,https://i.etsystatic.com/19222455/d/il/c7235e/2223629183/il_340x270.2223629183_jbv5.jpg?version=0,Doudou Fox Flat,doudou fox flat,etsy,1
